proposalId,originName,destinationName,wagonName,departureDateTime,arrivalDateTime,cost,fullPrice,isCompartment,compartmentCapacity,hasAirCondition,hasMedia,hasMedia,companyName,hasDiscount,isSpecialOffer,hasFreeFood,hasFoodOffer,isCharter,wagonClass,isFamilyCoupe,isTransitCar
11669980828,تهران,قم,3ستاره6تخته پارسي,2024-04-29T15:15:00,2024-04-29T17:44:00,586500,586500,True,6,True,False,False,رجا,False,False,False,False,False,EL,False,False
11669980915,تهران,قم,3ستاره4تخته البرز,2024-04-30T15:15:00,2024-04-30T17:44:00,886000,886000,True,4,True,True,True,رجا,False,False,False,False,False,EC,False,False
11669980961,تهران,قم,4تخته4ستاره کرخه,2024-05-01T16:50:00,2024-05-01T19:16:00,1213000,1213000,True,4,True,True,True,پارس لاریم,False,False,False,False,False,EC,False,False
11669980960,تهران,قم,3ستاره6تخته پارسي,2024-05-01T15:15:00,2024-05-01T17:44:00,586500,586500,True,6,True,False,False,رجا,False,False,False,False,False,EL,False,False
11669980991,تهران,قم,3ستاره4تخته البرز,2024-05-02T15:15:00,2024-05-02T17:44:00,886000,886000,True,4,True,True,True,رجا,False,False,False,False,False,EC,False,False
11669981042,تهران,قم,3ستاره6تخته پارسي,2024-05-03T15:15:00,2024-05-03T17:44:00,586500,586500,True,6,True,False,False,رجا,False,False,False,False,False,EL,False,False
11669981043,تهران,قم,4تخته4ستاره کرخه,2024-05-03T16:50:00,2024-05-03T19:16:00,1213000,1213000,True,4,True,True,True,پارس لاریم,False,False,False,False,False,EC,False,False
11669981068,تهران,تبریز,3ستاره 4تخته خليج فارس,2024-04-27T17:40:00,2024-04-28T06:40:00,1808000,1808000,True,4,True,True,True,رجا,False,False,False,False,False,EC,False,False
11669981069,تهران,تبریز,4ستاره4تخته نوين.,2024-04-27T21:10:00,2024-04-28T09:45:00,3707000,3707000,True,4,True,True,True,رجا,False,False,False,False,False,EC,False,False
11669981144,تهران,تبریز,3ستاره 4تخته خليج فارس,2024-04-28T17:40:00,2024-04-29T06:40:00,1808000,1808000,True,4,True,True,True,رجا,False,False,False,False,False,EC,False,False
11669981145,تهران,تبریز,3 ستاره 4تخته طوس,2024-04-28T18:45:00,2024-04-29T07:45:00,2499000,2499000,True,4,True,True,True,رجا,False,False,False,False,False,EC,False,False
11669981146,تهران,تبریز,4ستاره4تخته سبز,2024-04-28T18:45:00,2024-04-29T07:45:00,3258000,3258000,True,4,True,True,True,رجا,False,False,False,False,False,EC,False,False
11669981147,تهران,تبریز,4 ستاره 4 تخته سبز نوين,2024-04-28T21:10:00,2024-04-29T09:45:00,4223000,4223000,True,4,True,True,True,رجا,False,False,False,False,False,EC,False,False
11669981183,تهران,تبریز,4 ستاره 4 تخته سبز نوين,2024-04-29T21:10:00,2024-04-30T09:45:00,4223000,4223000,True,4,True,True,True,رجا,False,False,False,False,False,EC,False,False
11669981198,تهران,تبریز,3 ستاره 4تخته طوس,2024-04-30T18:45:00,2024-05-01T07:45:00,2499000,2499000,True,4,True,True,True,رجا,False,False,False,False,False,EC,False,False
11669981199,تهران,تبریز,4ستاره4تخته سبز,2024-04-30T18:45:00,2024-05-01T07:45:00,3258000,3258000,True,4,True,True,True,رجا,False,False,False,False,False,EC,False,False
11669981200,تهران,تبریز,4ستاره4تخته نوين,2024-04-30T21:10:00,2024-05-01T09:45:00,3707000,3707000,True,4,True,True,True,رجا,False,False,False,False,False,EC,False,False
11669990265,تهران,مشهد,5 ستاره فدك باعصرانه ,2024-04-27T15:55:00,2024-04-28T02:30:00,7000000,7000000,True,4,True,True,True, فدک,False,False,False,False,False,LX,False,False
11669990261,تهران,مشهد,4 ستاره اتوبوسي صبا,2024-04-27T07:05:00,2024-04-27T19:15:00,2003500,2003500,False,4,True,True,True,رجا,False,False,False,False,False,S,False,False
11669990262,تهران,مشهد,4 ستاره اتوبوسي صبا,2024-04-27T07:05:00,2024-04-27T19:15:00,2003500,2003500,False,4,True,True,True,رجا,False,False,False,False,False,S,False,False
11669990273,تهران,مشهد,5 ستاره اكونومي پلاس,2024-04-27T20:55:00,2024-04-28T07:45:00,7920000,7920000,True,4,True,True,True,نورالرضا,False,False,False,False,False,EC,False,False
11669990281,تهران,مشهد,5 ستاره اکونومي پلاس ,2024-04-27T23:50:00,2024-04-28T10:55:00,7920000,7920000,True,4,True,True,True,نورالرضا,False,False,False,False,False,EC,False,False
11669990263,تهران,مشهد,3 ستاره 6 تخته پارسي ,2024-04-27T13:45:00,2024-04-28T00:45:00,2638500,2638500,True,6,True,False,False,مهتاب سير جم,False,False,False,False,False,EL,False,False
11669990266,تهران,مشهد,سه ستاره 6 تخته مهديس ,2024-04-27T16:15:00,2024-04-28T03:15:00,2985000,2985000,True,6,True,False,False,مهتاب سير جم,False,False,False,False,False,EL,False,False
11669990278,تهران,مشهد,سه ستاره 6 تخته مهديس ,2024-04-27T22:55:00,2024-04-28T09:35:00,2985000,2985000,True,6,True,False,False,مهتاب سير جم,False,False,False,False,False,EL,False,False
11669990268,تهران,مشهد,5 ستاره اكونومي پلاس زمرد,2024-04-27T17:10:00,2024-04-28T04:25:00,7920000,7920000,True,4,True,True,True,ریل سیر کوثر,False,False,False,False,False,EC,False,False
11669990269,تهران,مشهد,3 ستاره 6 تخته اپتيما,2024-04-27T18:00:00,2024-04-28T05:05:00,2697000,2697000,True,6,True,False,False,ریل سیر کوثر,False,False,False,False,False,EL,False,False
11669990274,تهران,مشهد,4 ستاره غزال با پذيرايي عصرانه ,2024-04-27T21:30:00,2024-04-28T08:15:00,4918000,4918000,True,4,True,True,True,بن ريل,False,False,False,False,False,V,False,False
11669990275,تهران,مشهد,4 ستاره 4 تخته غزال ,2024-04-27T21:30:00,2024-04-28T08:15:00,3922000,3922000,True,4,True,True,True,بن ريل,False,False,False,False,False,EC,False,False
11669990259,تهران,مشهد,4 ستاره 4 تخته غدير,2024-04-27T01:50:00,2024-04-27T12:40:00,3920500,3920500,True,4,True,True,True,ريل ترابر سبا,False,False,False,False,False,EC,False,False
11669990270,تهران,مشهد,5 ستاره رويال ,2024-04-27T18:11:00,2024-04-28T05:35:00,7920000,7920000,True,4,True,True,True,ريل ترابر سبا,False,False,False,False,False,EC,False,False
11669990277,تهران,مشهد,4 ستاره غزال,2024-04-27T22:10:00,2024-04-28T08:55:00,3814500,3814500,True,4,True,True,True,پارس لاریم,False,False,False,False,False,EC,False,False
11669990271,تهران,مشهد,4 ستاره 4 تخته ارگ,2024-04-27T19:15:00,2024-04-28T06:30:00,4018500,4018500,True,4,True,True,True,جوپار,False,False,False,False,False,EC,False,False
11669990264,تهران,مشهد,5ستاره اكونومي پلاس فدك,2024-04-27T15:55:00,2024-04-28T02:30:00,7920000,7920000,True,4,True,True,True, فدک,False,False,False,False,False,LX,False,False
11669990276,تهران,مشهد,5ستاره اكونومي پلاس فدك,2024-04-27T21:50:00,2024-04-28T08:35:00,7920000,7920000,True,4,True,True,True, فدک,False,False,False,False,False,V,False,False
11669990272,تهران,مشهد,5 ستاره زندگي با پذيرايي و شام,2024-04-27T19:50:00,2024-04-28T07:00:00,7700000,7920000,True,4,True,True,True,رجا,True,True,False,False,False,EC,False,False
11669990260,تهران,مشهد,3ستاره6تخته پارسي,2024-04-27T03:52:00,2024-04-27T15:20:00,2230500,2230500,True,6,True,False,False,رجا,False,False,False,False,False,EL,False,False
11669990267,تهران,مشهد,4ستاره 4تخته سبز نوين,2024-04-27T16:55:00,2024-04-28T03:40:00,4950500,4950500,True,4,True,True,True,رجا,False,False,False,False,False,EC,False,False
11669990279,تهران,مشهد,4ستاره اتوبوسي صبا,2024-04-27T23:25:00,2024-04-28T10:20:00,2003500,2003500,False,4,True,True,True,رجا,False,False,False,False,False,S,False,False
11669990280,تهران,مشهد,5 ستاره زندگي با شام و صبحانه.,2024-04-27T23:25:00,2024-04-28T10:20:00,7920000,7920000,True,4,True,True,True,رجا,False,False,False,False,False,EC,False,False
11669990379,تهران,مشهد,4 ستاره اتوبوسي صبا,2024-04-28T07:05:00,2024-04-28T19:15:00,2003500,2003500,False,4,True,True,True,رجا,False,False,False,False,False,S,False,False
11669990380,تهران,مشهد,4 ستاره اتوبوسي صبا,2024-04-28T07:05:00,2024-04-28T19:15:00,2003500,2003500,False,4,True,True,True,رجا,False,False,False,False,False,S,False,False
11669990392,تهران,مشهد,5 ستاره اكونومي پلاس,2024-04-28T20:55:00,2024-04-29T07:45:00,7920000,7920000,True,4,True,True,True,نورالرضا,False,False,False,False,False,EC,False,False
11669990400,تهران,مشهد,5 ستاره اکونومي پلاس ,2024-04-28T23:50:00,2024-04-29T10:55:00,7920000,7920000,True,4,True,True,True,نورالرضا,False,False,False,False,False,EC,False,False
11669990401,تهران,مشهد,سه ستاره 6 تخته مهديس ,2024-04-28T23:59:00,2024-04-29T11:15:00,2985000,2985000,True,6,True,False,False,مهتاب سير جم,False,False,False,False,False,EL,False,False
11669990397,تهران,مشهد,3 ستاره 6 تخته اپتيما,2024-04-28T22:55:00,2024-04-29T09:30:00,2697000,2697000,True,6,True,False,False,ریل سیر کوثر,False,False,False,False,False,EL,False,False
11669990398,تهران,مشهد,4ستاره 4 تخته عرفان ,2024-04-28T22:55:00,2024-04-29T09:30:00,4150000,4150000,True,4,True,True,True,ریل سیر کوثر,False,False,False,False,False,EC,False,False
11669990390,تهران,مشهد,4 ستاره 4 تخته سروش ,2024-04-28T19:05:00,2024-04-29T06:35:00,3870500,3870500,True,4,True,True,True,بن ريل,False,False,False,False,False,EC,False,False
11669990393,تهران,مشهد,4 ستاره غزال با پذيرايي عصرانه ,2024-04-28T21:30:00,2024-04-29T08:15:00,4918000,4918000,True,4,True,True,True,بن ريل,False,False,False,False,False,V,False,False
11669990394,تهران,مشهد,4 ستاره 4 تخته غزال ,2024-04-28T21:30:00,2024-04-29T08:15:00,3922000,3922000,True,4,True,True,True,بن ريل,False,False,False,False,False,EC,False,False
11669990391,تهران,مشهد,4ستاره 4 تخته غدير,2024-04-28T20:10:00,2024-04-29T07:15:00,4469500,4469500,True,4,True,True,True,ريل ترابر سبا,False,False,False,False,False,EC,False,False
11669990396,تهران,مشهد,4 ستاره غزال,2024-04-28T22:10:00,2024-04-29T08:55:00,3814500,3814500,True,4,True,True,True,پارس لاریم,False,False,False,False,False,EC,False,False
11669990388,تهران,مشهد,5ستاره اكونومي پلاس فدك-ريل گردش,2024-04-28T17:10:00,2024-04-29T04:25:00,7920000,7920000,True,4,True,True,True,فدک,False,False,False,False,False,LX,False,False
11669990395,تهران,مشهد,5ستاره اكونومي پلاس فدك,2024-04-28T21:50:00,2024-04-29T08:35:00,7920000,7920000,True,4,True,True,True, فدک,False,False,False,False,False,V,False,False
11669990399,تهران,مشهد,5ستاره فدك باصبحانه سردوگرم-فطرس,2024-04-28T23:25:00,2024-04-29T10:20:00,7884500,7884500,True,4,True,True,True,فدک,False,False,False,False,False,LX,False,False
11669990377,تهران,مشهد,3ستاره6تخته پارسي,2024-04-28T03:55:00,2024-04-28T15:25:00,2230500,2230500,True,6,True,False,False,رجا,False,False,False,False,False,EL,False,False
11669990378,تهران,مشهد,4ستاره4تخته اميد,2024-04-28T03:55:00,2024-04-28T15:25:00,3333000,3333000,True,4,True,True,True,رجا,False,False,False,False,False,EC,False,False
11669990381,تهران,مشهد,4ستاره 4تخته سرير,2024-04-28T14:55:00,2024-04-29T01:40:00,4754000,4754000,True,4,True,True,True,رجا,False,False,False,False,False,EC,False,False
11669990382,تهران,مشهد,4 ستاره سرير با هتل اختياري,2024-04-28T14:55:00,2024-04-29T01:40:00,4754000,4754000,True,4,True,True,True,رجا,False,False,False,False,False,EC,False,False
11669990383,تهران,مشهد,4ستاره4تخته سپهر,2024-04-28T15:55:00,2024-04-29T02:30:00,4040500,4040500,True,4,True,True,True,رجا,False,False,False,False,False,EC,False,False
11669990384,تهران,مشهد,4 ستاره سپهر با هتل اختياري,2024-04-28T15:55:00,2024-04-29T02:30:00,4040500,4040500,True,4,True,True,True,رجا,False,False,False,False,False,EC,False,False
11669990385,تهران,مشهد,4ستاره 4تخته سبز نوين,2024-04-28T16:55:00,2024-04-29T03:40:00,4950500,4950500,True,4,True,True,True,رجا,False,False,False,False,False,EC,False,False
11669990386,تهران,مشهد,4ستاره 4تخته سيمرغ نوين,2024-04-28T16:55:00,2024-04-29T03:40:00,4950500,4950500,True,4,True,True,True,رجا,False,False,False,False,False,EC,False,False
11669990387,تهران,مشهد,4ستاره 4تخته سيمرغ,2024-04-28T16:55:00,2024-04-29T03:40:00,3508500,3508500,True,4,True,True,True,رجا,False,False,False,False,False,EC,False,False
11669990389,تهران,مشهد,4ستاره4تخته سپهر,2024-04-28T18:10:00,2024-04-29T05:30:00,3760000,3760000,True,4,True,True,True,رجا,False,False,False,False,False,EC,False,False
11669990425,تهران,مشهد,4 ستاره اتوبوسي صبا,2024-04-29T07:05:00,2024-04-29T19:15:00,2003500,2003500,False,4,True,True,True,رجا,False,False,False,False,False,S,False,False
11669990432,تهران,مشهد,5 ستاره اكونومي پلاس,2024-04-29T18:55:00,2024-04-30T06:05:00,7920000,7920000,True,4,True,True,True,نورالرضا,False,False,False,False,False,EC,False,False
11669990436,تهران,مشهد,5 ستاره اكونومي پلاس,2024-04-29T20:55:00,2024-04-30T07:45:00,7920000,7920000,True,4,True,True,True,نورالرضا,False,False,False,False,False,EC,False,False
11669990444,تهران,مشهد,5 ستاره اکونومي پلاس ,2024-04-29T23:50:00,2024-04-30T10:55:00,7920000,7920000,True,4,True,True,True,نورالرضا,False,False,False,False,False,EC,False,False
11669990427,تهران,مشهد,3 ستاره 6 تخته پارسي ,2024-04-29T13:45:00,2024-04-30T00:45:00,2638500,2638500,True,6,True,False,False,مهتاب سير جم,False,False,False,False,False,EL,False,False
11669990441,تهران,مشهد,سه ستاره 6 تخته مهديس ,2024-04-29T22:55:00,2024-04-30T09:35:00,2985000,2985000,True,6,True,False,False,مهتاب سير جم,False,False,False,False,False,EL,False,False
11669990430,تهران,مشهد,5 ستاره اكونومي پلاس زمرد,2024-04-29T17:10:00,2024-04-30T04:25:00,7920000,7920000,True,4,True,True,True,ریل سیر کوثر,False,False,False,False,False,EC,False,False
11669990431,تهران,مشهد,3 ستاره 6 تخته اپتيما,2024-04-29T18:00:00,2024-04-30T05:05:00,2697000,2697000,True,6,True,False,False,ریل سیر کوثر,False,False,False,False,False,EL,False,False
11669990437,تهران,مشهد,4 ستاره 4 تخته غزال ,2024-04-29T21:30:00,2024-04-30T08:15:00,3922000,3922000,True,4,True,True,True,بن ريل,False,False,False,False,False,EC,False,False
11669990438,تهران,مشهد,4 ستاره غزال با پذيرايي عصرانه ,2024-04-29T21:30:00,2024-04-30T08:15:00,4918000,4918000,True,4,True,True,True,بن ريل,False,False,False,False,False,V,False,False
11669990423,تهران,مشهد,4 ستاره 4 تخته غدير,2024-04-29T01:50:00,2024-04-29T12:40:00,3920500,3920500,True,4,True,True,True,ريل ترابر سبا,False,False,False,False,False,EC,False,False
11669990440,تهران,مشهد,4 ستاره غزال,2024-04-29T22:10:00,2024-04-30T08:55:00,3814500,3814500,True,4,True,True,True,پارس لاریم,False,False,False,False,False,EC,False,False
11669990433,تهران,مشهد,4 ستاره 4 تخته ارگ,2024-04-29T19:15:00,2024-04-30T06:30:00,4018500,4018500,True,4,True,True,True,جوپار,False,False,False,False,False,EC,False,False
11669990439,تهران,مشهد,5ستاره اكونومي پلاس فدك,2024-04-29T21:50:00,2024-04-30T08:35:00,7920000,7920000,True,4,True,True,True, فدک,False,False,False,False,False,V,False,False
11669990424,تهران,مشهد,3ستاره6تخته پارسي,2024-04-29T03:52:00,2024-04-29T15:20:00,2230500,2230500,True,6,True,False,False,رجا,False,False,False,False,False,EL,False,False
11669990426,تهران,مشهد,4 ستاره اتوبوسي صبا,2024-04-29T07:05:00,2024-04-29T19:15:00,2003500,2003500,False,4,True,True,True,رجا,False,False,False,False,False,S,False,False
11669990428,تهران,مشهد,4ستاره 4تخته نوين,2024-04-29T16:55:00,2024-04-30T03:40:00,4410000,4410000,True,4,True,True,True,رجا,False,False,False,False,False,EC,False,False
11669990429,تهران,مشهد,4 ستاره نوين با هتل اختياري,2024-04-29T16:55:00,2024-04-30T03:40:00,4410000,4410000,True,4,True,True,True,رجا,False,False,False,False,False,EC,False,False
11669990434,تهران,مشهد,5 ستاره زندگي با پذيرايي و شام,2024-04-29T19:50:00,2024-04-30T07:00:00,7920000,7920000,True,4,True,True,True,رجا,False,False,False,False,False,EC,False,False
11669990435,تهران,مشهد,4ستاره 4تخته آهو,2024-04-29T20:10:00,2024-04-30T07:15:00,4950500,4950500,True,4,True,True,True,رجا,False,False,False,False,False,EC,False,False
11669990442,تهران,مشهد,4ستاره اتوبوسي صبا,2024-04-29T23:25:00,2024-04-30T10:20:00,2003500,2003500,False,4,True,True,True,رجا,False,False,False,False,False,S,False,False
11669990443,تهران,مشهد,5 ستاره زندگي با شام و صبحانه.,2024-04-29T23:25:00,2024-04-30T10:20:00,7920000,7920000,True,4,True,True,True,رجا,False,False,False,False,False,EC,False,False
11669990554,تهران,مشهد,5 ستاره اكونومي پلاس,2024-04-30T20:55:00,2024-05-01T07:45:00,7920000,7920000,True,4,True,True,True,نورالرضا,False,False,False,False,False,EC,False,False
11669990562,تهران,مشهد,5 ستاره اکونومي پلاس ,2024-04-30T23:50:00,2024-05-01T10:55:00,7920000,7920000,True,4,True,True,True,نورالرضا,False,False,False,False,False,EC,False,False
11669990559,تهران,مشهد,3 ستاره 6 تخته اپتيما,2024-04-30T22:55:00,2024-05-01T09:30:00,2697000,2697000,True,6,True,False,False,ریل سیر کوثر,False,False,False,False,False,EL,False,False
11669990560,تهران,مشهد,4ستاره 4 تخته عرفان ,2024-04-30T22:55:00,2024-05-01T09:30:00,4150000,4150000,True,4,True,True,True,ریل سیر کوثر,False,False,False,False,False,EC,False,False
11669990550,تهران,مشهد,5 ستاره ايران ( با پذيرايي و شام ),2024-04-30T18:55:00,2024-05-01T06:05:00,7920000,7920000,True,4,True,True,True,بن ريل,False,False,False,False,False,EC,False,False
11669990551,تهران,مشهد,4 ستاره 4 تخته سروش ,2024-04-30T19:05:00,2024-05-01T06:35:00,3870500,3870500,True,4,True,True,True,بن ريل,False,False,False,False,False,EC,False,False
11669990555,تهران,مشهد,4 ستاره غزال با پذيرايي عصرانه ,2024-04-30T21:30:00,2024-05-01T08:15:00,4918000,4918000,True,4,True,True,True,بن ريل,False,False,False,False,False,V,False,False
11669990556,تهران,مشهد,4 ستاره 4 تخته غزال ,2024-04-30T21:30:00,2024-05-01T08:15:00,3922000,3922000,True,4,True,True,True,بن ريل,False,False,False,False,False,EC,False,False
11669990553,تهران,مشهد,4ستاره 4 تخته غدير,2024-04-30T20:10:00,2024-05-01T07:15:00,4469500,4469500,True,4,True,True,True,ريل ترابر سبا,False,False,False,False,False,EC,False,False
11669990558,تهران,مشهد,4 ستاره غزال,2024-04-30T22:10:00,2024-05-01T08:55:00,3814500,3814500,True,4,True,True,True,پارس لاریم,False,False,False,False,False,EC,False,False
11669990547,تهران,مشهد,3 ستاره 6 تخته كوير,2024-04-30T16:15:00,2024-05-01T03:15:00,2795500,2795500,True,6,True,False,False,جوپار,False,False,False,False,False,EL,False,False
11669990557,تهران,مشهد,5ستاره اكونومي پلاس فدك,2024-04-30T21:50:00,2024-05-01T08:35:00,7920000,7920000,True,4,True,True,True, فدک,False,False,False,False,False,V,False,False
11669990561,تهران,مشهد,5ستاره فدك باصبحانه سردوگرم-فطرس,2024-04-30T23:25:00,2024-05-01T10:20:00,7884500,7884500,True,4,True,True,True,فدک,False,False,False,False,False,LX,False,False
11669990538,تهران,مشهد,4ستاره4تخته اميد,2024-04-30T03:55:00,2024-04-30T15:25:00,3333000,3333000,True,4,True,True,True,رجا,False,False,False,False,False,EC,False,False
11669990539,تهران,مشهد,3ستاره6تخته پارسي,2024-04-30T03:55:00,2024-04-30T15:25:00,2230500,2230500,True,6,True,False,False,رجا,False,False,False,False,False,EL,False,False
11669990540,تهران,مشهد,4 ستاره اتوبوسي صبا,2024-04-30T07:05:00,2024-04-30T19:15:00,2003500,2003500,False,4,True,True,True,رجا,False,False,False,False,False,S,False,False
11669990541,تهران,مشهد,4 ستاره اتوبوسي صبا,2024-04-30T07:05:00,2024-04-30T19:15:00,2003500,2003500,False,4,True,True,True,رجا,False,False,False,False,False,S,False,False
11669990542,تهران,مشهد,4ستاره 4تخته سرير,2024-04-30T14:55:00,2024-05-01T01:40:00,4754000,4754000,True,4,True,True,True,رجا,False,False,False,False,False,EC,False,False
11669990543,تهران,مشهد,4 ستاره سرير با هتل اختياري,2024-04-30T14:55:00,2024-05-01T01:40:00,4754000,4754000,True,4,True,True,True,رجا,False,False,False,False,False,EC,False,False
11669990544,تهران,مشهد,4ستاره 4تخته نوين,2024-04-30T15:55:00,2024-05-01T02:30:00,4410000,4410000,True,4,True,True,True,رجا,False,False,False,False,False,EC,False,False
11669990545,تهران,مشهد,4ستاره4تخته سپهر,2024-04-30T15:55:00,2024-05-01T02:30:00,4040500,4040500,True,4,True,True,True,رجا,False,False,False,False,False,EC,False,False
11669990546,تهران,مشهد,4 ستاره سپهر با هتل اختياري,2024-04-30T15:55:00,2024-05-01T02:30:00,4040500,4040500,True,4,True,True,True,رجا,False,False,False,False,False,EC,False,False
11669990548,تهران,مشهد,4ستاره 4تخته آهو,2024-04-30T16:55:00,2024-05-01T03:40:00,4950500,4950500,True,4,True,True,True,رجا,False,False,False,False,False,EC,False,False
11669990549,تهران,مشهد,4ستاره 4تخته نوين.,2024-04-30T16:55:00,2024-05-01T03:40:00,4410000,4410000,True,4,True,True,True,رجا,False,False,False,False,False,EC,False,False
11669990552,تهران,مشهد,5 ستاره زندگي با پذيرايي و شام,2024-04-30T19:50:00,2024-05-01T07:00:00,7920000,7920000,True,4,True,True,True,رجا,False,False,False,False,False,EC,False,False
11669990577,تهران,مشهد,5 ستاره اكونومي پلاس,2024-05-01T20:55:00,2024-05-02T07:45:00,7920000,7920000,True,4,True,True,True,نورالرضا,False,False,False,False,False,EC,False,False
11669990585,تهران,مشهد,5 ستاره اکونومي پلاس ,2024-05-01T23:50:00,2024-05-02T10:55:00,7920000,7920000,True,4,True,True,True,نورالرضا,False,False,False,False,False,EC,False,False
11669990566,تهران,مشهد,3 ستاره 6 تخته پارسي ,2024-05-01T03:05:00,2024-05-01T14:25:00,2670000,2670000,True,6,True,False,False,مهتاب سير جم,False,False,False,False,False,EL,False,False
11669990570,تهران,مشهد,3 ستاره 6 تخته پارسي ,2024-05-01T13:45:00,2024-05-02T00:45:00,2638500,2638500,True,6,True,False,False,مهتاب سير جم,False,False,False,False,False,EL,False,False
11669990571,تهران,مشهد,سه ستاره 6 تخته مهديس ,2024-05-01T16:15:00,2024-05-02T03:15:00,2985000,2985000,True,6,True,False,False,مهتاب سير جم,False,False,False,False,False,EL,False,False
11669990582,تهران,مشهد,سه ستاره 6 تخته مهديس ,2024-05-01T22:55:00,2024-05-02T09:35:00,2985000,2985000,True,6,True,False,False,مهتاب سير جم,False,False,False,False,False,EL,False,False
11669990573,تهران,مشهد,3 ستاره 6 تخته اپتيما,2024-05-01T18:00:00,2024-05-02T05:05:00,2697000,2697000,True,6,True,False,False,ریل سیر کوثر,False,False,False,False,False,EL,False,False
11669990578,تهران,مشهد,4 ستاره غزال با پذيرايي عصرانه ,2024-05-01T21:30:00,2024-05-02T08:15:00,4918000,4918000,True,4,True,True,True,بن ريل,False,False,False,False,False,V,False,False
11669990579,تهران,مشهد,4 ستاره 4 تخته غزال ,2024-05-01T21:30:00,2024-05-02T08:15:00,3922000,3922000,True,4,True,True,True,بن ريل,False,False,False,False,False,EC,False,False
11669990565,تهران,مشهد,4 ستاره 4 تخته غدير,2024-05-01T01:50:00,2024-05-01T12:40:00,3920500,3920500,True,4,True,True,True,ريل ترابر سبا,False,False,False,False,False,EC,False,False
11669990581,تهران,مشهد,4 ستاره غزال,2024-05-01T22:10:00,2024-05-02T08:55:00,3814500,3814500,True,4,True,True,True,پارس لاریم,False,False,False,False,False,EC,False,False
11669990574,تهران,مشهد,4 ستاره 4 تخته ارگ,2024-05-01T19:15:00,2024-05-02T06:30:00,4018500,4018500,True,4,True,True,True,جوپار,False,False,False,False,False,EC,False,False
11669990580,تهران,مشهد,5ستاره اكونومي پلاس فدك,2024-05-01T21:50:00,2024-05-02T08:35:00,7920000,7920000,True,4,True,True,True, فدک,False,False,False,False,False,V,False,False
11669990567,تهران,مشهد,3ستاره6تخته پارسي,2024-05-01T03:52:00,2024-05-01T15:20:00,2230500,2230500,True,6,True,False,False,رجا,False,False,False,False,False,EL,False,False
11669990568,تهران,مشهد,4 ستاره اتوبوسي صبا,2024-05-01T07:05:00,2024-05-01T19:15:00,2003500,2003500,False,4,True,True,True,رجا,False,False,False,False,False,S,False,False
11669990569,تهران,مشهد,4 ستاره اتوبوسي صبا,2024-05-01T07:05:00,2024-05-01T19:15:00,2003500,2003500,False,4,True,True,True,رجا,False,False,False,False,False,S,False,False
11669990572,تهران,مشهد,4ستاره 4تخته سبز نوين,2024-05-01T16:55:00,2024-05-02T03:40:00,4950500,4950500,True,4,True,True,True,رجا,False,False,False,False,False,EC,False,False
11669990575,تهران,مشهد,5 ستاره زندگي با پذيرايي و شام,2024-05-01T19:50:00,2024-05-02T07:00:00,7920000,7920000,True,4,True,True,True,رجا,False,False,False,False,False,EC,False,False
11669990576,تهران,مشهد,4ستاره 4تخته آهو,2024-05-01T20:10:00,2024-05-02T07:15:00,4950500,4950500,True,4,True,True,True,رجا,False,False,False,False,False,EC,False,False
11669990583,تهران,مشهد,4ستاره اتوبوسي صبا,2024-05-01T23:25:00,2024-05-02T10:20:00,2003500,2003500,False,4,True,True,True,رجا,False,False,False,False,False,S,False,False
11669990584,تهران,مشهد,5 ستاره زندگي با شام و صبحانه.,2024-05-01T23:25:00,2024-05-02T10:20:00,7920000,7920000,True,4,True,True,True,رجا,False,False,False,False,False,EC,False,False
11669990690,تهران,مشهد,5 ستاره اكونومي پلاس,2024-05-02T20:55:00,2024-05-03T07:45:00,7920000,7920000,True,4,True,True,True,نورالرضا,False,False,False,False,False,EC,False,False
11669990698,تهران,مشهد,5 ستاره اکونومي پلاس ,2024-05-02T23:50:00,2024-05-03T10:55:00,7920000,7920000,True,4,True,True,True,نورالرضا,False,False,False,False,False,EC,False,False
11669990699,تهران,مشهد,سه ستاره 6 تخته مهديس ,2024-05-02T23:59:00,2024-05-03T11:15:00,2985000,2985000,True,6,True,False,False,مهتاب سير جم,False,False,False,False,False,EL,False,False
11669990695,تهران,مشهد,3 ستاره 6 تخته اپتيما,2024-05-02T22:55:00,2024-05-03T09:30:00,2697000,2697000,True,6,True,False,False,ریل سیر کوثر,False,False,False,False,False,EL,False,False
11669990696,تهران,مشهد,4ستاره 4 تخته عرفان ,2024-05-02T22:55:00,2024-05-03T09:30:00,4150000,4150000,True,4,True,True,True,ریل سیر کوثر,False,False,False,False,False,EC,False,False
11669990687,تهران,مشهد,5 ستاره ايران ( با پذيرايي و شام ),2024-05-02T18:55:00,2024-05-03T06:05:00,7920000,7920000,True,4,True,True,True,بن ريل,False,False,False,False,False,EC,False,False
11669990688,تهران,مشهد,4 ستاره 4 تخته سروش ,2024-05-02T19:05:00,2024-05-03T06:35:00,3870500,3870500,True,4,True,True,True,بن ريل,False,False,False,False,False,EC,False,False
11669990691,تهران,مشهد,4 ستاره غزال با پذيرايي عصرانه ,2024-05-02T21:30:00,2024-05-03T08:15:00,4918000,4918000,True,4,True,True,True,بن ريل,False,False,False,False,False,V,False,False
