flightId,originName,destinationName,classTypeName,statusName,airlineName,airlineCode,flightNumber,leaveDateTime,arrivalDateTime,priceChild,priceAdult,priceInfant,isCharter,isAdditionalServices,stars,maxAllowedBaggage,terminal,hasTripInsurance,hasFreeCancelation,hasReissue
FD:AWZ:IFN:240427:2130:O:2623EB:10000000,اهواز,اصفهان,اکونومی,کنسل شده,کارون,NV,2623,2024-04-27T21:30:00,2024-04-27T22:30:00,0,100000000,0,False,False,3,20,,False,False,False
FD:AWZ:IFN:240429:0700:O:2625EB:10000000,اهواز,اصفهان,اکونومی,تکمیل ظرفیت,کارون,NV,2625,2024-04-29T07:00:00,2024-04-29T08:15:00,0,100000000,0,False,False,3,20,,False,False,False
FD:AWZ:KIH:240502:1645:K:7131EGD:10000000,اهواز,کیش,اکونومی,تکمیل ظرفیت,کیش ایر,Y9,7131,2024-05-02T16:45:00,2024-05-02T18:15:00,0,100000000,0,False,False,3,20,,False,False,False
FD:AWZ:KIH:240503:1005:V:4008ELH:1802703,اهواز,کیش,اکونومی,,زاگرس,ZV,4008,2024-05-03T10:05:00,2024-05-03T11:35:00,15339000,18027000,1507000,False,False,3,20,,False,True,False
FD:SYZ:THR:240427:0115:K:7150ERR:10000000,شیراز,تهران,اکونومی,تکمیل ظرفیت,کیش ایر,Y9,7150,2024-04-27T01:15:00,2024-04-27T02:30:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:THR:240427:0115:K:7150BCP:10000000,شیراز,تهران,بیزینس,تکمیل ظرفیت,کیش ایر,Y9,7150,2024-04-27T01:15:00,2024-04-27T02:30:00,0,100000000,0,False,False,3,25,,False,False,False
FD:SYZ:THR:240427:2355:V:4076EYY:10000000,شیراز,تهران,اکونومی,تکمیل ظرفیت,زاگرس,ZV,4076,2024-04-27T23:55:00,2024-04-28T01:10:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:THR:240427:1725:B:159EYM:10000000,شیراز,تهران,اکونومی,تکمیل ظرفیت,ساها,SA,159,2024-04-27T17:25:00,2024-04-27T18:50:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:THR:240427:2210:B:157EYM:10000000,شیراز,تهران,اکونومی,تکمیل ظرفیت,ساها,SA,157,2024-04-27T22:10:00,2024-04-27T23:35:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:THR:240427:2315:H:5624EY:10000000,شیراز,تهران,اکونومی,تکمیل ظرفیت,آتا,I3,5624,2024-04-27T23:15:00,2024-04-28T00:35:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:THR:240427:1120:H:5612EGH:10000000,شیراز,تهران,اکونومی,کنسل شده,آتا,I3,5612,2024-04-27T11:20:00,2024-04-27T12:40:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:THR:240427:0935:3:8785EG:10000000,شیراز,تهران,اکونومی,تکمیل ظرفیت,چابهار,RI,8785,2024-04-27T09:35:00,2024-04-27T10:50:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:THR:240427:1340:3:8763ER:10000000,شیراز,تهران,اکونومی,تکمیل ظرفیت,چابهار,RI,8763,2024-04-27T13:40:00,2024-04-27T14:55:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:THR:240427:0935:3:8785BC:10000000,شیراز,تهران,بیزینس,تکمیل ظرفیت,چابهار,RI,8785,2024-04-27T09:35:00,2024-04-27T10:50:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:THR:240427:2055:1:6711EY:10000000,شیراز,تهران,اکونومی,تکمیل ظرفیت,اروان,A1,6711,2024-04-27T20:55:00,2024-04-27T22:25:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:THR:240427:2020:A:825EY:10000000,شیراز,تهران,اکونومی,تکمیل ظرفیت,آسمان,EP,825,2024-04-27T20:20:00,2024-04-27T21:45:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:THR:240427:0500:A:3770EY:10000000,شیراز,تهران,اکونومی,تکمیل ظرفیت,آسمان,EP,3770,2024-04-27T05:00:00,2024-04-27T06:25:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:THR:240427:1310:E:49EJ:10000000,شیراز,تهران,اکونومی,تکمیل ظرفیت,کاسپین,IV,49,2024-04-27T13:10:00,2024-04-27T14:20:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:THR:240427:1310:Q:1237EA:10000000,شیراز,تهران,اکونومی,تکمیل ظرفیت,قشم ایر,QB,1237,2024-04-27T13:10:00,2024-04-27T14:40:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:THR:240428:2355:V:4076EVO:1994403,شیراز,تهران,اکونومی,,زاگرس,ZV,4076,2024-04-28T23:55:00,2024-04-29T01:10:00,16967000,19944000,1507000,False,False,3,20,,False,True,False
FD:SYZ:THR:240428:0915:V:4010EYV:10000000,شیراز,تهران,اکونومی,تکمیل ظرفیت,زاگرس,ZV,4010,2024-04-28T09:15:00,2024-04-28T10:30:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:THR:240428:1915:W:5837EL:10000000,شیراز,تهران,اکونومی,تکمیل ظرفیت,وارش,VR,5837,2024-04-28T19:15:00,2024-04-28T20:05:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:THR:240428:2225:B:157EYM:10000000,شیراز,تهران,اکونومی,تکمیل ظرفیت,ساها,SA,157,2024-04-28T22:25:00,2024-04-28T23:50:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:THR:240428:1120:H:5612EGH:10000000,شیراز,تهران,اکونومی,تکمیل ظرفیت,آتا,I3,5612,2024-04-28T11:20:00,2024-04-28T12:40:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:THR:240428:1335:3:8785EG:10000000,شیراز,تهران,اکونومی,تکمیل ظرفیت,چابهار,RI,8785,2024-04-28T13:35:00,2024-04-28T14:50:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:THR:240428:1335:3:8785BC:10000000,شیراز,تهران,بیزینس,تکمیل ظرفیت,چابهار,RI,8785,2024-04-28T13:35:00,2024-04-28T14:50:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:THR:240428:2030:1:6711EY:10000000,شیراز,تهران,اکونومی,تکمیل ظرفیت,اروان,A1,6711,2024-04-28T20:30:00,2024-04-28T22:00:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:THR:240428:0500:A:3770EY:10000000,شیراز,تهران,اکونومی,تکمیل ظرفیت,آسمان,EP,3770,2024-04-28T05:00:00,2024-04-28T06:25:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:THR:240428:2325:A:3785EY:10000000,شیراز,تهران,اکونومی,تکمیل ظرفیت,آسمان,EP,3785,2024-04-28T23:25:00,2024-04-29T00:50:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:THR:240428:1315:E:49EJ:10000000,شیراز,تهران,اکونومی,تکمیل ظرفیت,کاسپین,IV,49,2024-04-28T13:15:00,2024-04-28T14:25:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:THR:240429:2030:1:6711EY:1564004,شیراز,تهران,اکونومی,,اروان,A1,6711,2024-04-29T20:30:00,2024-04-29T22:00:00,11755000,15640000,1624000,False,False,3,20,,False,True,False
FD:SYZ:THR:240429:2355:V:4076EVO:1994403,شیراز,تهران,اکونومی,,زاگرس,ZV,4076,2024-04-29T23:55:00,2024-04-30T01:10:00,16967000,19944000,1507000,False,False,3,20,,False,True,False
FD:SYZ:THR:240429:2015:K:7150BCP:4167504,شیراز,تهران,بیزینس,,کیش ایر,Y9,7150,2024-04-29T20:15:00,2024-04-29T21:30:00,20888000,41675000,2320000,False,False,3,25,,False,True,False
FD:SYZ:THR:240429:2015:K:7150ERR:10000000,شیراز,تهران,اکونومی,تکمیل ظرفیت,کیش ایر,Y9,7150,2024-04-29T20:15:00,2024-04-29T21:30:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:THR:240429:0915:V:4010EYV:10000000,شیراز,تهران,اکونومی,تکمیل ظرفیت,زاگرس,ZV,4010,2024-04-29T09:15:00,2024-04-29T10:30:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:THR:240429:2310:H:5624EGH:10000000,شیراز,تهران,اکونومی,تکمیل ظرفیت,آتا,I3,5624,2024-04-29T23:10:00,2024-04-30T00:30:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:THR:240429:1120:H:5612EGH:10000000,شیراز,تهران,اکونومی,تکمیل ظرفیت,آتا,I3,5612,2024-04-29T11:20:00,2024-04-29T12:40:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:THR:240429:1350:3:8785BC:10000000,شیراز,تهران,بیزینس,تکمیل ظرفیت,چابهار,RI,8785,2024-04-29T13:50:00,2024-04-29T15:05:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:THR:240429:1350:3:8785EG:10000000,شیراز,تهران,اکونومی,تکمیل ظرفیت,چابهار,RI,8785,2024-04-29T13:50:00,2024-04-29T15:05:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:THR:240429:1955:A:3776EY:10000000,شیراز,تهران,اکونومی,تکمیل ظرفیت,آسمان,EP,3776,2024-04-29T19:55:00,2024-04-29T21:20:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:THR:240429:0500:A:3770EY:10000000,شیراز,تهران,اکونومی,تکمیل ظرفیت,آسمان,EP,3770,2024-04-29T05:00:00,2024-04-29T06:25:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:THR:240429:1955:E:6909EJ:10000000,شیراز,تهران,اکونومی,تکمیل ظرفیت,کاسپین,IV,6909,2024-04-29T19:55:00,2024-04-29T21:05:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:THR:240429:1245:E:49EJ:10000000,شیراز,تهران,اکونومی,تکمیل ظرفیت,کاسپین,IV,49,2024-04-29T12:45:00,2024-04-29T13:55:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:THR:240429:1500:Q:1299EA:10000000,شیراز,تهران,اکونومی,تکمیل ظرفیت,قشم ایر,QB,1299,2024-04-29T15:00:00,2024-04-29T16:20:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:THR:240430:1310:Q:1237EA:1338104,شیراز,تهران,اکونومی,,قشم ایر,QB,1237,2024-04-30T13:10:00,2024-04-30T14:35:00,10061000,13381000,1399000,False,False,3,20,,False,True,False
FD:SYZ:THR:240430:0140:Y:7404EN:1564004,شیراز,تهران,اکونومی,,فلای پرشیا,FP,7404,2024-04-30T01:40:00,2024-04-30T03:00:00,11755000,15640000,1624000,False,False,3,20,,False,True,False
FD:SYZ:THR:240430:2355:V:4076EVO:1994403,شیراز,تهران,اکونومی,,زاگرس,ZV,4076,2024-04-30T23:55:00,2024-05-01T01:10:00,16967000,19944000,1507000,False,False,3,20,,False,True,False
FD:SYZ:THR:240430:2015:K:7150BCP:4167504,شیراز,تهران,بیزینس,,کیش ایر,Y9,7150,2024-04-30T20:15:00,2024-04-30T21:30:00,20888000,41675000,2320000,False,False,3,25,,False,True,False
FD:SYZ:THR:240430:2015:K:7150ERR:10000000,شیراز,تهران,اکونومی,تکمیل ظرفیت,کیش ایر,Y9,7150,2024-04-30T20:15:00,2024-04-30T21:30:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:THR:240430:2230:W:5837EL:10000000,شیراز,تهران,اکونومی,تکمیل ظرفیت,وارش,VR,5837,2024-04-30T22:30:00,2024-04-30T23:50:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:THR:240430:2110:B:157EYM:10000000,شیراز,تهران,اکونومی,تکمیل ظرفیت,ساها,SA,157,2024-04-30T21:10:00,2024-04-30T22:35:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:THR:240430:1120:H:5612EGH:10000000,شیراز,تهران,اکونومی,تکمیل ظرفیت,آتا,I3,5612,2024-04-30T11:20:00,2024-04-30T12:40:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:THR:240430:2325:H:5624EGH:10000000,شیراز,تهران,اکونومی,تکمیل ظرفیت,آتا,I3,5624,2024-04-30T23:25:00,2024-05-01T00:45:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:THR:240430:2020:Y:7402EGD:10000000,شیراز,تهران,اکونومی,تکمیل ظرفیت,فلای پرشیا,FP,7402,2024-04-30T20:20:00,2024-04-30T21:40:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:THR:240430:1335:3:8785BC:10000000,شیراز,تهران,بیزینس,تکمیل ظرفیت,چابهار,RI,8785,2024-04-30T13:35:00,2024-04-30T14:50:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:THR:240430:1335:3:8785EG:10000000,شیراز,تهران,اکونومی,تکمیل ظرفیت,چابهار,RI,8785,2024-04-30T13:35:00,2024-04-30T14:50:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:THR:240430:2030:1:6711EY:10000000,شیراز,تهران,اکونومی,تکمیل ظرفیت,اروان,A1,6711,2024-04-30T20:30:00,2024-04-30T22:00:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:THR:240430:0035:A:3772EY:10000000,شیراز,تهران,اکونومی,کنسل شده,آسمان,EP,3772,2024-04-30T00:35:00,2024-04-30T02:00:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:THR:240430:0500:A:3770EY:10000000,شیراز,تهران,اکونومی,تکمیل ظرفیت,آسمان,EP,3770,2024-04-30T05:00:00,2024-04-30T06:25:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:THR:240430:2355:A:3785EY:10000000,شیراز,تهران,اکونومی,کنسل شده,آسمان,EP,3785,2024-04-30T23:55:00,2024-05-01T01:20:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:THR:240430:0810:E:49EJ:10000000,شیراز,تهران,اکونومی,تکمیل ظرفیت,کاسپین,IV,49,2024-04-30T08:10:00,2024-04-30T09:20:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:THR:240501:2359:K:7150ERR:1338104,شیراز,تهران,اکونومی,,کیش ایر,Y9,7150,2024-05-01T23:59:00,2024-05-02T01:30:00,6741000,13381000,2320000,False,False,3,20,,False,True,False
FD:SYZ:THR:240501:2359:Y:7400EM:1338104,شیراز,تهران,اکونومی,,فلای پرشیا,FP,7400,2024-05-01T23:59:00,2024-05-02T01:20:00,10061000,13381000,1399000,False,False,3,20,,False,True,False
FD:SYZ:THR:240501:2000:1:6711EY:1564004,شیراز,تهران,اکونومی,,اروان,A1,6711,2024-05-01T20:00:00,2024-05-01T21:30:00,11755000,15640000,1624000,False,False,3,20,,False,True,False
FD:SYZ:THR:240501:2355:V:4076EVO:1994403,شیراز,تهران,اکونومی,,زاگرس,ZV,4076,2024-05-01T23:55:00,2024-05-02T01:10:00,16967000,19944000,1507000,False,False,3,20,,False,True,False
FD:SYZ:THR:240501:2359:K:7150BCP:4167504,شیراز,تهران,بیزینس,,کیش ایر,Y9,7150,2024-05-01T23:59:00,2024-05-02T01:30:00,20888000,41675000,2320000,False,False,3,25,,False,True,False
FD:SYZ:THR:240501:1120:H:5612EGH:10000000,شیراز,تهران,اکونومی,تکمیل ظرفیت,آتا,I3,5612,2024-05-01T11:20:00,2024-05-01T12:40:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:THR:240501:2315:H:5624EGH:10000000,شیراز,تهران,اکونومی,تکمیل ظرفیت,آتا,I3,5624,2024-05-01T23:15:00,2024-05-02T00:35:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:THR:240501:1330:3:8785EG:10000000,شیراز,تهران,اکونومی,تکمیل ظرفیت,چابهار,RI,8785,2024-05-01T13:30:00,2024-05-01T14:45:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:THR:240501:1330:3:8785BC:10000000,شیراز,تهران,بیزینس,تکمیل ظرفیت,چابهار,RI,8785,2024-05-01T13:30:00,2024-05-01T14:45:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:THR:240501:0900:3:8763ER:10000000,شیراز,تهران,اکونومی,تکمیل ظرفیت,چابهار,RI,8763,2024-05-01T09:00:00,2024-05-01T10:15:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:THR:240501:1105:O:2517EG:10000000,شیراز,تهران,اکونومی,تکمیل ظرفیت,کارون,NV,2517,2024-05-01T11:05:00,2024-05-01T14:05:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:THR:240501:1905:O:2629EB:10000000,شیراز,تهران,اکونومی,تکمیل ظرفیت,کارون,NV,2629,2024-05-01T19:05:00,2024-05-01T20:35:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:THR:240501:1015:O:2587EG:10000000,شیراز,تهران,اکونومی,تکمیل ظرفیت,کارون,NV,2587,2024-05-01T10:15:00,2024-05-01T13:50:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:THR:240501:0500:A:3770EY:10000000,شیراز,تهران,اکونومی,تکمیل ظرفیت,آسمان,EP,3770,2024-05-01T05:00:00,2024-05-01T06:25:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:THR:240501:2125:A:3776EY:10000000,شیراز,تهران,اکونومی,تکمیل ظرفیت,آسمان,EP,3776,2024-05-01T21:25:00,2024-05-01T22:50:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:THR:240501:0750:E:49EJ:10000000,شیراز,تهران,اکونومی,تکمیل ظرفیت,کاسپین,IV,49,2024-05-01T07:50:00,2024-05-01T09:00:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:THR:240502:1030:1:6711EY:1564004,شیراز,تهران,اکونومی,,اروان,A1,6711,2024-05-02T10:30:00,2024-05-02T12:00:00,11755000,15640000,1624000,False,False,3,20,,False,True,False
FD:SYZ:THR:240502:2355:V:4076EVO:1994403,شیراز,تهران,اکونومی,,زاگرس,ZV,4076,2024-05-02T23:55:00,2024-05-03T01:10:00,16967000,19944000,1507000,False,False,3,20,,False,True,False
FD:SYZ:THR:240502:0915:V:4010EVO:1994403,شیراز,تهران,اکونومی,,زاگرس,ZV,4010,2024-05-02T09:15:00,2024-05-02T10:30:00,16967000,19944000,1507000,False,False,3,20,,False,True,False
FD:SYZ:THR:240502:2300:H:5624EGH:10000000,شیراز,تهران,اکونومی,تکمیل ظرفیت,آتا,I3,5624,2024-05-02T23:00:00,2024-05-03T00:20:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:THR:240502:1120:H:5612EGH:10000000,شیراز,تهران,اکونومی,تکمیل ظرفیت,آتا,I3,5612,2024-05-02T11:20:00,2024-05-02T12:40:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:THR:240502:1340:3:8785BC:10000000,شیراز,تهران,بیزینس,تکمیل ظرفیت,چابهار,RI,8785,2024-05-02T13:40:00,2024-05-02T14:55:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:THR:240502:1340:3:8785EG:10000000,شیراز,تهران,اکونومی,تکمیل ظرفیت,چابهار,RI,8785,2024-05-02T13:40:00,2024-05-02T14:55:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:THR:240502:0500:A:3770EY:10000000,شیراز,تهران,اکونومی,تکمیل ظرفیت,آسمان,EP,3770,2024-05-02T05:00:00,2024-05-02T06:25:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:THR:240502:2355:E:49EJ:10000000,شیراز,تهران,اکونومی,تکمیل ظرفیت,کاسپین,IV,49,2024-05-02T23:55:00,2024-05-03T01:25:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:THR:240503:1240:I:233BJ:3727504,شیراز,تهران,بیزینس,,ایران ایر,IR,233,2024-05-03T12:40:00,2024-05-03T14:10:00,17850000,37275000,3620000,False,False,3,30,,False,True,False
FD:SYZ:THR:240503:2030:Y:7400EGD:10000000,شیراز,تهران,اکونومی,تکمیل ظرفیت,فلای پرشیا,FP,7400,2024-05-03T20:30:00,2024-05-03T21:50:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:AWZ:240427:0500:A:3826EY:10000000,شیراز,اهواز,اکونومی,تکمیل ظرفیت,آسمان,EP,3826,2024-04-27T05:00:00,2024-04-27T06:05:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:AWZ:240428:2250:A:3890EY:10000000,شیراز,اهواز,اکونومی,تکمیل ظرفیت,آسمان,EP,3890,2024-04-28T22:50:00,2024-04-28T23:55:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:AWZ:240429:1810:A:3828EY:10000000,شیراز,اهواز,اکونومی,کنسل شده,آسمان,EP,3828,2024-04-29T18:10:00,2024-04-29T19:15:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:AWZ:240430:1800:A:3890EY:10000000,شیراز,اهواز,اکونومی,تکمیل ظرفیت,آسمان,EP,3890,2024-04-30T18:00:00,2024-04-30T19:05:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:AWZ:240503:1800:A:3890EY:906404,شیراز,اهواز,اکونومی,,آسمان,EP,3890,2024-05-03T18:00:00,2024-05-03T19:05:00,6824000,9064000,968000,False,False,3,20,,False,True,False
FD:SYZ:MHD:240427:2125:N:4300EY:1830002,شیراز,مشهد,اکونومی,,سپهران,SR,4300,2024-04-27T21:25:00,2024-04-27T23:10:00,15550000,18300000,3490000,False,False,3,20,,False,True,False
FD:SYZ:MHD:240427:2335:V:4110EM:1903303,شیراز,مشهد,اکونومی,,زاگرس,ZV,4110,2024-04-27T23:35:00,2024-04-28T01:25:00,16193000,19033000,1507000,False,False,3,20,,False,True,False
FD:SYZ:MHD:240428:2330:U:925EY492:1850004,شیراز,مشهد,اکونومی,,ایران ایرتور,B9,925,2024-04-28T23:30:00,2024-04-29T01:00:00,15740000,18500000,1910000,False,False,3,20,,False,True,False
FD:SYZ:MHD:240428:2335:V:4110EM:1903303,شیراز,مشهد,اکونومی,,زاگرس,ZV,4110,2024-04-28T23:35:00,2024-04-29T01:25:00,16193000,19033000,1507000,False,False,3,20,,False,True,False
FD:SYZ:MHD:240428:2215:N:4300EY:1958202,شیراز,مشهد,اکونومی,,سپهران,SR,4300,2024-04-28T22:15:00,2024-04-29T00:00:00,16650000,19582000,3490000,False,False,3,20,,False,True,False
FD:SYZ:MHD:240429:2045:N:4300EY:1974202,شیراز,مشهد,اکونومی,,سپهران,SR,4300,2024-04-29T20:45:00,2024-04-29T22:30:00,16790000,19742000,3490000,False,False,3,20,,False,True,False
FD:SYZ:MHD:240429:2100:W:5839EL:10000000,شیراز,مشهد,اکونومی,تکمیل ظرفیت,وارش,VR,5839,2024-04-29T21:00:00,2024-04-29T22:30:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:MHD:240429:0730:E:6919EJ:10000000,شیراز,مشهد,اکونومی,تکمیل ظرفیت,کاسپین,IV,6919,2024-04-29T07:30:00,2024-04-29T09:05:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:MHD:240430:2315:U:925EY:1958204,شیراز,مشهد,اکونومی,,ایران ایرتور,B9,925,2024-04-30T23:15:00,2024-05-01T00:45:00,16660000,19582000,2019000,False,False,3,20,,False,True,False
FD:SYZ:MHD:240501:2105:E:6919EJ:1773004,شیراز,مشهد,اکونومی,,کاسپین,IV,6919,2024-05-01T21:05:00,2024-05-01T22:40:00,15085000,17730000,3597000,False,False,3,20,,False,True,False
FD:SYZ:MHD:240502:1905:E:6919EJ:1773004,شیراز,مشهد,اکونومی,,کاسپین,IV,6919,2024-05-02T19:05:00,2024-05-02T20:40:00,15085000,17730000,3597000,False,False,3,20,,False,True,False
FD:SYZ:MHD:240502:1100:W:5839EL:10000000,شیراز,مشهد,اکونومی,تکمیل ظرفیت,وارش,VR,5839,2024-05-02T11:00:00,2024-05-02T12:30:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:MHD:240502:1800:A:3850EY:10000000,شیراز,مشهد,اکونومی,تکمیل ظرفیت,آسمان,EP,3850,2024-05-02T18:00:00,2024-05-02T19:45:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:MHD:240503:2315:U:925EY:1958204,شیراز,مشهد,اکونومی,,ایران ایرتور,B9,925,2024-05-03T23:15:00,2024-05-04T00:45:00,16660000,19582000,2019000,False,False,3,20,,False,True,False
FD:SYZ:BND:240427:1800:A:3792EY:10000000,شیراز,بندر عباس,اکونومی,تکمیل ظرفیت,آسمان,EP,3792,2024-04-27T18:00:00,2024-04-27T19:05:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:BND:240429:1625:A:3792EY:10000000,شیراز,بندر عباس,اکونومی,تکمیل ظرفیت,آسمان,EP,3792,2024-04-29T16:25:00,2024-04-29T17:30:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:TBZ:240429:0940:A:3812EY:10000000,شیراز,تبریز,اکونومی,تکمیل ظرفیت,آسمان,EP,3812,2024-04-29T09:40:00,2024-04-29T11:35:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:TBZ:240501:0940:A:3812EY:10000000,شیراز,تبریز,اکونومی,تکمیل ظرفیت,آسمان,EP,3812,2024-05-01T09:40:00,2024-05-01T11:35:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:TBZ:240503:0500:A:3812EY:10000000,شیراز,تبریز,اکونومی,کنسل شده,آسمان,EP,3812,2024-05-03T05:00:00,2024-05-03T06:55:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:KIH:240427:1750:Z5688795:3804EY:1230003,شیراز,کیش,اکونومی,,آسمان,EP,3804,2024-04-27T17:50:00,2024-04-27T18:50:00,12300000,12300000,4500000,True,False,3,20,,False,True,False
FD:SYZ:KIH:240427:1750:A:3804EG:10000000,شیراز,کیش,اکونومی,تکمیل ظرفیت,آسمان,EP,3804,2024-04-27T17:50:00,2024-04-27T18:50:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:KIH:240427:1750:A:3804BJ:10000000,شیراز,کیش,بیزینس,تکمیل ظرفیت,آسمان,EP,3804,2024-04-27T17:50:00,2024-04-27T18:50:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:KIH:240427:1300:Q:1215EA:10000000,شیراز,کیش,اکونومی,تکمیل ظرفیت,قشم ایر,QB,1215,2024-04-27T13:00:00,2024-04-27T14:00:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:KIH:240428:1120:Z5688795:3804EY:1230003,شیراز,کیش,اکونومی,,آسمان,EP,3804,2024-04-28T11:20:00,2024-04-28T12:20:00,12300000,12300000,4500000,True,False,3,20,,False,True,False
FD:SYZ:KIH:240428:1120:Z5688795:3804BC:2854703,شیراز,کیش,بیزینس,,آسمان,EP,3804,2024-04-28T11:20:00,2024-04-28T12:20:00,28547000,28547000,6500000,True,False,3,20,,False,True,False
FD:SYZ:KIH:240428:1120:A:3804EG:10000000,شیراز,کیش,اکونومی,تکمیل ظرفیت,آسمان,EP,3804,2024-04-28T11:20:00,2024-04-28T12:20:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:KIH:240428:1120:A:3804BJ:10000000,شیراز,کیش,بیزینس,تکمیل ظرفیت,آسمان,EP,3804,2024-04-28T11:20:00,2024-04-28T12:20:00,0,100000000,0,False,False,3,20,,False,False,False
FD:SYZ:KIH:240429:1945:K:7061BCP:3864704,شیراز,کیش,بیزینس,,کیش ایر,Y9,7061,2024-04-29T19:45:00,2024-04-29T20:30:00,19374000,38647000,2320000,False,False,3,25,,False,True,False
