id,name,type,province,city,lat,long,region,placeType,buildingSize,bedrooms,bathrooms,iranianToilets,toilets,reservation_type,reviewsCount,reviewsScore,baseCapacity,extraCapacity,mainPrice,discount,finalPrice
64203f551eb107001bcfc8c7,اجاره ویلا دوخوابه ساحلی قوی سپید,villa,گیلان,بندر انزلی,37.47115519652497,49.514600671827786,coastal,personalRoom,85.0,2.0,1.0,1.0,1.0,preApprove,57.0,4.7,4.0,2.0,14000000.0,0.0,14000000.0
64f6d26c367d9b001b185935,رزرو ویلا سه خوابه دوبلکس استخردار آبگرم آسایش ۷۷,villa,مازندران,رامسر,36.88291225837878,50.71487881243229,city,personalRoom,220.0,3.0,1.0,1.0,1.0,instant,62.0,4.7,6.0,4.0,19000000.0,0.0,19000000.0
63cd444c529ac6001c85867f,اجاره ویلا سه خوابه باغ تیموری,villa,مازندران,نوشهر,36.6462217,51.5257215,coastal,personalRoom,150.0,3.0,1.0,1.0,1.0,preApprove,6.0,4.5,6.0,2.0,13000000.0,8.0,11960000.0
6458937955e20d001b8544f1,رزرو ویلا دوخوابه گلساران,villa,گیلان,رشت,37.2961797,49.5702049,city,personalRoom,120.0,2.0,1.0,1.0,0.0,instant,16.0,4.4,4.0,4.0,10200000.0,0.0,10200000.0
642843cdec4982001cd1d2ee,اجاره ویلا دوخوابه روستایی یادگار پدر,villa,گیلان,ماسال,37.30660839399349,49.03461635112762,rustic,personalRoom,80.0,2.0,1.0,1.0,1.0,instant,20.0,4.9,4.0,2.0,14900000.0,35.0,9690000.0
658b241da5f329001b87f6f5,رزرو ویلا دوخوابه استخردار آبگرم دنیز 2,villa,البرز,کردان,35.83471728212679,50.749041102826595,rustic,personalRoom,200.0,2.0,2.0,1.0,1.0,instant,43.0,4.2,4.0,10.0,25000000.0,0.0,25000000.0
64d116798dc7cf001b1f1128,اجاره ویلا دوخوابه سوئیسی سورنا,villa,گیلان,ماسال,37.35659103642636,49.12141431123018,mountainous,personalRoom,90.0,2.0,2.0,1.0,2.0,preApprove,45.0,4.7,4.0,5.0,19000000.0,0.0,19000000.0
61fa4b0862e2e1001c3e139c,رزرو ویلا دوخوابه استخردار آبگرم عمارت ايرن,villa,البرز,کردان,35.852002,50.705337,rustic,personalRoom,300.0,2.0,2.0,1.0,3.0,instant,80.0,4.4,4.0,11.0,28000000.0,0.0,28000000.0
650823cfa7e438001be75fbe,اجاره ویلا یک خوابه جنگلی علیجان,villa,گیلان,فومن,37.25488059712325,49.262092150747776,rustic,personalRoom,50.0,1.0,1.0,1.0,1.0,instant,8.0,4.0,4.0,3.0,8000000.0,0.0,8000000.0
64174f0fb6bbe5001c9cba87,ویلا یک خوابه استخردار چهارفصل نگین,villa,مازندران,رامسر,36.87265386800218,50.73429800570011,city,personalRoom,80.0,1.0,1.0,1.0,1.0,instant,123.0,4.6,4.0,2.0,16000000.0,0.0,16000000.0
6426b540882cc3001c7b1503,اجاره ویلا دوخوابه دوبلکس آبان,villa,گیلان,ماسال,37.33020292243101,49.105792455375195,jungle,personalRoom,85.0,2.0,1.0,1.0,1.0,preApprove,1.0,5.0,5.0,3.0,25000000.0,35.0,16250000.0
65213f93f4ba54001b29fe3f,رزرو ویلا سه خوابه استخردار آبگرم آذین,villa,البرز,کردان,35.867978166693234,50.6920265721808,city,personalRoom,180.0,3.0,4.0,1.0,3.0,preApprove,48.0,4.5,6.0,2.0,30000000.0,0.0,30000000.0
64bd15d55755cf001ba6c403,اجاره ویلا سه خوابه استخردار آبگرم آنا,villa,تهران,دماوند,35.5857472,52.1533227,rustic,personalRoom,400.0,3.0,2.0,2.0,3.0,preApprove,62.0,4.7,6.0,14.0,50000000.0,0.0,50000000.0
65e4c4ba25eb2c001b122854,رزرو ویلا سه خوابه آنا 2,villa,تهران,دماوند,35.58754196393923,52.15152787766823,rustic,personalRoom,250.0,3.0,2.0,2.0,1.0,instant,0.0,0.0,4.0,6.0,19000000.0,0.0,19000000.0
6575ebef040759001b413fd2,اجاره ویلا سه خوابه استخردار عمارت گیتار,villa,البرز,کردان,35.939625,50.800458,city,personalRoom,350.0,3.0,3.0,1.0,3.0,preApprove,13.0,4.5,8.0,6.0,50000000.0,0.0,50000000.0
65cbd1a0d5cc3b001b753816,رزرو ویلا سه خوابه دوبلکس استخردار یاس 1,villa,مازندران,نمک آبرود,36.67828654905666,51.3158019259572,jungle,personalRoom,250.0,3.0,3.0,0.0,4.0,preApprove,15.0,4.5,6.0,6.0,57000000.0,4.0,54720000.0
656cbfc33b0d9b001bdd2197,اجاره ویلا چهارخوابه استخردار آبگرم عرش,villa,تهران,دماوند,35.67346284086962,52.03339250940929,mountainous,personalRoom,700.0,4.0,5.0,0.0,7.0,preApprove,3.0,5.0,10.0,10.0,100000000.0,0.0,100000000.0
6009e6e720d98c8c340951ab,رزرو ویلا یک خوابه چوبی دوبلکس قلی پور,villa,گیلان,ماسال,37.30781164376914,49.02750212699175,rustic,personalRoom,70.0,1.0,1.0,1.0,0.0,instant,54.0,4.5,4.0,0.0,10000000.0,5.0,9500000.0
65f01f3f0a3f8b001baf4bec,اجاره ویلا دوخوابه استخردار آبگرم کیانوش,villa,البرز,چهارباغ,35.846121670763246,50.797278955578804,rustic,personalRoom,200.0,2.0,3.0,2.0,1.0,preApprove,10.0,4.8,4.0,11.0,22000000.0,0.0,22000000.0
65d05901739a0b001ba46ca5,رزرو ویلا دوخوابه دوبلکس پردیس 10,villa,مازندران,رامسر,36.893688,50.67859,city,personalRoom,120.0,2.0,1.0,0.0,2.0,preApprove,13.0,4.7,4.0,1.0,8000000.0,0.0,8000000.0
63e64de46b6b3b001bd4a664,اجاره ویلا دوخوابه سامینا,villa,گیلان,بندر انزلی,37.47214985359447,49.47798717767,coastal,personalRoom,65.0,2.0,2.0,2.0,0.0,instant,59.0,4.3,2.0,5.0,6000000.0,0.0,6000000.0
649eaed9a74e6a001b399d5b,ویلا یک خوابه استخردار نگینِ کوچهِ باغ,villa,البرز,کردان,35.99427527544958,50.828798934817314,mountainous,personalRoom,150.0,1.0,1.0,1.0,1.0,preApprove,62.0,4.4,2.0,1.0,12000000.0,0.0,12000000.0
6270023257ccc0001bd29081,اجاره ویلا دوخوابه استخردار آرتین,villa,البرز,چهارباغ,35.847239190892374,50.78087911659091,jungle,personalRoom,85.0,2.0,1.0,1.0,1.0,instant,87.0,4.5,4.0,4.0,15500000.0,0.0,15500000.0
65ef1ced4dcb60001b15a89c,رزرو ویلا سه خوابه دوبلکس یکتا,villa,گیلان,رشت,37.09088059929678,49.680093973875046,jungle,personalRoom,200.0,3.0,2.0,2.0,2.0,preApprove,7.0,4.4,6.0,4.0,33000000.0,0.0,33000000.0
641b25cac7360f001d91ca9c,اجاره ویلا دوخوابه ساحلی الیزه,villa,مازندران,متل قو (سلمانشهر),36.71775113152807,51.158553063869476,coastal,personalRoom,125.0,2.0,1.0,0.0,1.0,preApprove,86.0,4.5,4.0,2.0,12000000.0,0.0,12000000.0
65ec4cb276d8b4001c400468,رزرو ویلا یک خوابه لفور 2,villa,مازندران,شیرگاه,36.24685412404648,52.69710771739483,jungle,personalRoom,90.0,1.0,1.0,1.0,0.0,preApprove,13.0,4.4,4.0,2.0,15000000.0,0.0,15000000.0
658dba16841534001b0d597c,اجاره ویلا یک خوابه دوبلکس جنگلی کلاریکلا,villa,مازندران,شیرگاه,36.36566684405597,52.72026389837265,jungle,personalRoom,100.0,1.0,1.0,1.0,1.0,preApprove,9.0,4.8,4.0,6.0,10000000.0,0.0,10000000.0
64d77bc54792f8001beef46d,رزرو ویلا دوخوابه رضازاده,villa,مازندران,شیرگاه,36.340459806198716,52.770681182773686,rustic,personalRoom,120.0,2.0,1.0,1.0,1.0,instant,10.0,4.0,4.0,3.0,19000000.0,15.0,16150000.0
6425806025bb08001cbcba67,اجاره ویلا دوخوابه جنگلی مینو,villa,مازندران,کلاردشت,36.5047982927504,51.184679704934645,mountainous,personalRoom,100.0,2.0,1.0,1.0,0.0,instant,31.0,4.8,2.0,3.0,6000000.0,0.0,6000000.0
64021214aa5d7c001d491241,رزرو ویلا یک خوابه اسپوک,villa,مازندران,شیرگاه,36.18266148272724,52.711512856185436,rustic,personalRoom,80.0,1.0,1.0,1.0,0.0,instant,40.0,4.7,2.0,4.0,8000000.0,0.0,8000000.0
643c1e521ea660001cb0cc20,اجاره ویلا دوخوابه جنگلی لفور 1,villa,مازندران,شیرگاه,36.216960033189544,52.73342012331373,jungle,personalRoom,95.0,2.0,1.0,2.0,0.0,instant,28.0,4.6,6.0,2.0,8000000.0,0.0,8000000.0
6581d6373b65c3001bcf2a3f,رزرو ویلا دوخوابه استخردار معرفت,villa,گیلان,بندر انزلی,37.489306535592064,49.40014645457268,coastal,personalRoom,140.0,2.0,1.0,1.0,0.0,preApprove,31.0,4.8,4.0,4.0,35000000.0,0.0,35000000.0
657af2324f177c001b1ad242,اجاره ویلا سه خوابه استخردار دلفین 2,villa,مازندران,چالوس,36.669526081936326,51.4490731805563,coastal,personalRoom,220.0,3.0,2.0,2.0,1.0,instant,13.0,4.4,2.0,2.0,43000000.0,7.0,39990000.0
6413622d737f12001c808246,رزرو ویلا یک خوابه جنگلی آرامش 3,villa,مازندران,شیرگاه,36.33818847332011,52.790621258318424,jungle,personalRoom,75.0,1.0,1.0,1.0,1.0,preApprove,15.0,4.4,6.0,2.0,20000000.0,25.0,15000000.0
641354801d5d15001c5f510c,اجاره ویلا یک خوابه جنگلی آرامش 1,villa,مازندران,شیرگاه,36.338127706160876,52.79065378010273,jungle,personalRoom,45.0,1.0,1.0,1.0,0.0,preApprove,13.0,4.7,4.0,1.0,10000000.0,0.0,10000000.0
64135dfd737f12001c8080fc,رزرو ویلا یک خوابه جنگلی آرامش 2,villa,مازندران,شیرگاه,36.33842722027781,52.79043652117252,jungle,personalRoom,45.0,1.0,1.0,1.0,0.0,preApprove,13.0,4.6,4.0,1.0,10000000.0,0.0,10000000.0
65d7210b18e23c001b842dee,اجاره ویلا چهارخوابه استخردار صدف 11,villa,مازندران,سرخرود,36.664391368289856,52.41459432989359,rustic,personalRoom,140.0,4.0,4.0,1.0,3.0,preApprove,9.0,4.4,8.0,4.0,32000000.0,5.0,30400000.0
65dd8c6a5ad7e3001bf76912,رزرو ویلا چهارخوابه استخردار آبگرم شمعجاران,villa,مازندران,نوشهر,36.631153,51.538446,jungle,personalRoom,327.0,4.0,4.0,1.0,4.0,instant,11.0,4.6,8.0,0.0,59000000.0,2.0,57820000.0
65b66a1a862791001b146686,رزرو ویلا چهارخوابه استخردار آبگرم عمارت لاوین,villa,البرز,کردان,35.831075468752296,50.71141440421343,rustic,personalRoom,300.0,4.0,3.0,2.0,3.0,instant,16.0,4.6,7.0,18.0,70000000.0,0.0,70000000.0
64385114142ffb001c2cc132,رزرو ویلا یک خوابه جنگلی طالع,villa,مازندران,شیرگاه,36.37813814966776,52.833002842962735,jungle,personalRoom,65.0,1.0,1.0,1.0,1.0,instant,44.0,4.7,3.0,1.0,12000000.0,0.0,12000000.0
6407319559f044001b2728b7,ویلا دوخوابه جنگلی باران  1,villa,مازندران,کلاردشت,36.49892410649496,51.154378205537796,jungle,personalRoom,120.0,2.0,1.0,1.0,1.0,preApprove,8.0,4.5,4.0,4.0,9000000.0,0.0,9000000.0
62a458ecc3d9a6001c21d8b1,رزرو ویلا دوخوابه ساحلی عسگری,villa,مازندران,فریدون کنار,36.688445161332076,52.50940974801779,coastal,personalRoom,110.0,2.0,2.0,1.0,1.0,instant,169.0,4.8,4.0,1.0,12000000.0,25.0,9000000.0
64a99133275a38001b6c5e18,اجاره ویلا سه خوابه استخردار قواره 6,villa,مازندران,نوشهر,36.63538764329987,51.49956040084362,city,personalRoom,187.0,3.0,3.0,1.0,3.0,preApprove,20.0,4.7,2.0,2.0,14000000.0,0.0,14000000.0
65bbd371c859f2001bfb12f2,رزرو ویلا دوخوابه دوبلکس سیسنگان 22,villa,مازندران,نوشهر,36.57914327089808,51.77347093820572,jungle,personalRoom,200.0,2.0,3.0,1.0,2.0,instant,12.0,4.3,4.0,3.0,13000000.0,13.0,11310000.0
6291fa6fb683b7001de60e11,اجاره ویلا دوخوابه استخردار آرامش 2 مدرن,villa,البرز,چهارباغ,35.872872060502026,50.75601316988468,rustic,personalRoom,130.0,2.0,1.0,1.0,1.0,preApprove,110.0,4.7,4.0,6.0,29900000.0,0.0,29900000.0
65b366bc5856c7001b74a265,رزرو ویلا دوخوابه توشیبا,villa,گیلان,رشت,37.24870513004003,49.58904571831226,city,personalRoom,85.0,2.0,1.0,1.0,1.0,preApprove,6.0,4.8,4.0,0.0,6000000.0,0.0,6000000.0
6009e606e3f20189f0010d4b,اجاره ویلا یک خوابه جنگلی آریامهر,villa,گیلان,ماسال,37.31867095515215,49.099066480994225,jungle,personalRoom,80.0,1.0,1.0,1.0,1.0,instant,97.0,4.7,4.0,4.0,11000000.0,20.0,8800000.0
64e46bd6315c84001c428cfe,رزرو ویلا دوخوابه رفیعا,villa,گیلان,بندر انزلی,37.45921,49.570678,city,personalRoom,100.0,2.0,1.0,1.0,1.0,preApprove,67.0,4.7,4.0,2.0,12000000.0,0.0,12000000.0
645e61289843d7001cd924b0,اجاره ویلا سه خوابه استخردار آبگرم فغانی,villa,مازندران,سرخرود,36.654038068465965,52.39126916974783,rustic,personalRoom,100.0,3.0,4.0,1.0,3.0,preApprove,44.0,4.6,4.0,4.0,16000000.0,0.0,16000000.0
65c85433d9f129001bfc63c1,رزرو ویلا دوخوابه استخردار آبگرم ارغوان 6,villa,البرز,کردان,35.83197085171004,50.711406357586384,rustic,personalRoom,105.0,2.0,2.0,1.0,2.0,preApprove,22.0,4.5,6.0,16.0,30000000.0,0.0,30000000.0
62a4935b344386001c39ae54,اجاره ویلا دوخوابه نیکان 3,villa,گیلان,ماسال,37.317251632758314,49.16780948638916,rustic,personalRoom,120.0,2.0,1.0,1.0,1.0,instant,32.0,4.6,6.0,2.0,20000000.0,0.0,20000000.0
65b8d0f389a0da001be0ee64,رزرو ویلا یک خوابه جنگلی حامد,villa,مازندران,چالوس,36.676682,51.409828,jungle,personalRoom,75.0,1.0,1.0,1.0,0.0,preApprove,15.0,4.7,4.0,1.0,10000000.0,3.0,9700000.0
644761f98f3c53001bf0b044,ویلا دوخوابه بهار 16,villa,اصفهان,کاشان,33.97930939874168,51.4679616317153,city,personalRoom,75.0,2.0,1.0,2.0,0.0,preApprove,4.0,4.3,4.0,2.0,5000000.0,0.0,5000000.0
64344f5786b89b001dd61b90,رزرو ویلا دوخوابه دالخانی ۱,villa,مازندران,رامسر,36.82510964066737,50.6945925951004,rustic,personalRoom,120.0,2.0,2.0,1.0,2.0,preApprove,25.0,5.0,4.0,1.0,10000000.0,0.0,10000000.0
653fc5abeff52f001baae53a,اجاره ویلا دوخوابه استخردار آبگرم درختی 2,villa,البرز,کردان,35.84927335235995,50.78722134232521,rustic,personalRoom,180.0,2.0,2.0,1.0,2.0,instant,50.0,4.4,4.0,6.0,27000000.0,0.0,27000000.0
64a3d8ea305f2f001bcbcef7,رزرو ویلا دوخوابه سفید برفی,villa,مازندران,رامسر,36.874982307544066,50.710335180517134,city,personalRoom,200.0,2.0,1.0,1.0,3.0,preApprove,12.0,4.6,4.0,3.0,30000000.0,5.0,28500000.0
64c21d39aa2e6b001b88379d,اجاره ویلا سه خوابه استخردار آبگرم چهارفصل نایت 1,villa,البرز,کردان,35.870092718436375,50.74901796877384,mountainous,personalRoom,240.0,3.0,3.0,2.0,1.0,instant,88.0,4.5,6.0,7.0,29900000.0,0.0,29900000.0
63ceac66935dea001db8503f,رزرو ویلا دوخوابه استخردار آبگرم جوان,villa,البرز,کردان,35.845581,50.714004,rustic,personalRoom,120.0,2.0,2.0,1.0,1.0,preApprove,93.0,4.6,6.0,4.0,25370000.0,20.0,20300000.0
6020da9c7e053f001b7f3ffe,اجاره ویلا دوخوابه استخردار آبگرم احسان,villa,مازندران,متل قو (سلمانشهر),36.69308521800923,51.22205201536417,city,personalRoom,150.0,2.0,1.0,1.0,1.0,instant,164.0,4.8,4.0,2.0,25000000.0,0.0,25000000.0
62bf53dfddf6bf001dad8d07,رزرو ویلا سه خوابه استخردار چهارفصل طاووسیه,villa,البرز,کردان,35.91142312905165,50.82412954419851,city,personalRoom,160.0,3.0,3.0,1.0,3.0,preApprove,46.0,4.8,6.0,6.0,32000000.0,0.0,32000000.0
64d3e4902af842001be16664,اجاره ویلا سه خوابه ساحلی استخردار آبگرم مازیار,villa,گیلان,بندر انزلی,37.445423891654286,49.72008403390646,coastal,personalRoom,250.0,3.0,2.0,1.0,2.0,preApprove,31.0,4.7,8.0,16.0,60000000.0,10.0,54000000.0
65b8d1aed9cb1e001b43e074,رزرو ویلا دوخوابه دوبلکس استخردار تندیس زیبا,villa,البرز,کردان,35.87457316588226,50.7899286865202,rustic,personalRoom,150.0,2.0,2.0,2.0,2.0,instant,13.0,4.9,4.0,6.0,25000000.0,0.0,25000000.0
62791dcba91c88001ca780a1,اجاره ویلا یک خوابه جنگلی آسمان واحد طبیعت,villa,مازندران,سوادکوه,36.33030752246002,52.812566086649895,jungle,personalRoom,90.0,1.0,1.0,1.0,1.0,instant,112.0,4.8,3.0,3.0,12000000.0,0.0,12000000.0
65072cf9a19487001b7f602d,رزرو ویلا دوخوابه استخردار سهیل 1,villa,گیلان,بندر انزلی,37.467060412135325,49.49405997991562,city,personalRoom,140.0,2.0,2.0,1.0,2.0,preApprove,63.0,4.8,4.0,2.0,29500000.0,0.0,29500000.0
6279ef66a91c88001ca79483,اجاره ویلا یک خوابه آسمان - واحد زمین,villa,مازندران,سوادکوه,36.33536828702576,52.805778421461575,jungle,personalRoom,90.0,1.0,1.0,1.0,1.0,preApprove,47.0,4.5,3.0,3.0,8000000.0,0.0,8000000.0
6009eab4d5c94693daf2cf2f,ویلا دوخوابه دوبلکس ربانی,villa,مازندران,رامسر,36.9316897141449,50.6645536405267,coastal,personalRoom,150.0,2.0,1.0,1.0,1.0,preApprove,281.0,4.8,4.0,2.0,9450000.0,0.0,9450000.0
6135ba5e0e8a7a001b11d322,اجاره ویلا یک خوابه ستاره 5,villa,هرمزگان,کیش,26.544993006765118,53.99750232696533,coastal,personalRoom,72.0,1.0,1.0,1.0,1.0,instant,80.0,4.1,2.0,1.0,9000000.0,0.0,9000000.0
641722863e1f32001b5a3617,رزرو ویلا دوخوابه دالخانی 3,villa,مازندران,رامسر,36.82615577123442,50.699297189712524,jungle,personalRoom,140.0,2.0,1.0,1.0,1.0,instant,29.0,4.6,4.0,2.0,17000000.0,0.0,17000000.0
60cafccc8cc59d001bee748d,اجاره ویلا دوخوابه استخردار آبگرم حلاجیان,villa,مازندران,رامسر,36.94013252698957,50.64303517341614,coastal,personalRoom,110.0,2.0,2.0,1.0,1.0,instant,136.0,4.5,4.0,2.0,23000000.0,0.0,23000000.0
650dc9e979e7f9001bc471ca,رزرو ویلا دوخوابه جنگلی رییس کلا لاویج,villa,مازندران,چمستان,36.38386790339969,52.02680591493845,jungle,personalRoom,130.0,2.0,1.0,0.0,1.0,preApprove,13.0,4.9,4.0,4.0,15000000.0,0.0,15000000.0
63f73a5c58584d001b6659eb,اجاره ویلا دوخوابه دوبلکس کیان مهر,villa,مازندران,رامسر,36.934378369764445,50.62787499278784,rustic,personalRoom,190.0,2.0,1.0,2.0,1.0,instant,53.0,4.8,4.0,4.0,19600000.0,0.0,19600000.0
63e675f03fdbf3001c1bba59,رزرو ویلا یک خوابه زارع 1,villa,اصفهان,اصفهان,32.64755585741015,51.57708328217268,city,personalRoom,60.0,1.0,1.0,1.0,1.0,instant,116.0,4.8,2.0,2.0,10000000.0,0.0,10000000.0
6446e259734ecb001c954d23,اجاره ویلا دوخوابه استخردار ساحل 1,villa,البرز,چهارباغ,35.843067162231115,50.775533616542816,rustic,personalRoom,130.0,2.0,2.0,1.0,2.0,instant,40.0,4.2,4.0,6.0,15000000.0,0.0,15000000.0
6461ffb179e5bf001bddf3ba,رزرو ویلا دوخوابه ساحلی تی ته,villa,مازندران,چالوس,36.6825691,51.4267009,coastal,personalRoom,135.0,2.0,1.0,1.0,1.0,instant,118.0,4.9,4.0,2.0,17900000.0,0.0,17900000.0
647d17d15baaf3001b0e3d93,اجاره ویلا دوخوابه استخردار چترسفید,villa,مازندران,محمودآباد,36.6547626887706,52.37917274236679,coastal,personalRoom,130.0,2.0,2.0,2.0,1.0,preApprove,98.0,4.4,5.0,1.0,20000000.0,0.0,20000000.0
658eb1d55df5c0001b581aef,ویلا دوخوابه جنگلی کورش 1,villa,گیلان,ماسال,37.315953341256034,49.09706588834525,jungle,personalRoom,115.0,2.0,1.0,1.0,1.0,instant,7.0,4.1,5.0,10.0,12000000.0,35.0,7800000.0
6009e6376f15528a7bce5c42,اجاره ویلا سه خوابه دوبلکس استخردار آبگرم بهار ۱,villa,البرز,کردان,35.8668437803446,50.748330317437656,rustic,personalRoom,340.0,3.0,1.0,2.0,2.0,instant,121.0,4.6,4.0,11.0,30000000.0,32.0,20400000.0
656d358e6a3bf7001b2ee087,رزرو ویلا دوخوابه ساحلی رستمی,villa,مازندران,ایزدشهر,36.605497737346255,52.14960549026728,coastal,personalRoom,120.0,2.0,1.0,1.0,1.0,preApprove,9.0,4.1,4.0,2.0,11000000.0,12.0,9680000.0
6266196be07f51001c15dce0,اجاره ویلا دوخوابه استخردار آبگرم زکیان,villa,مازندران,رامسر,36.93286659870156,50.65162193030119,city,personalRoom,110.0,2.0,1.0,1.0,2.0,instant,90.0,4.9,4.0,2.0,25000000.0,0.0,25000000.0
64a2b610fddd49001bc8c36b,رزرو ویلا دوخوابه جنگلی مرادی 1,villa,گیلان,بندر انزلی,37.44374556550123,49.529421888291836,jungle,personalRoom,90.0,2.0,1.0,0.0,1.0,preApprove,32.0,4.7,4.0,2.0,22000000.0,0.0,22000000.0
63ea26d4ed2d85001cb7222c,اجاره ویلا دوخوابه استخردار آبگرم لشتو,villa,مازندران,رامسر,36.836247,50.775829,rustic,personalRoom,180.0,2.0,1.0,1.0,1.0,preApprove,23.0,4.3,4.0,2.0,16000000.0,0.0,16000000.0
624226ee530e45001d9ee7bc,رزرو ویلا سه خوابه دوبلکس استخردار آبگرم دهکده سبز,villa,مازندران,نور,36.53850183208218,52.10643231868744,jungle,personalRoom,200.0,3.0,3.0,1.0,2.0,instant,123.0,4.8,5.0,5.0,39500000.0,0.0,39500000.0
630606dd988e1a001c9862d8,اجاره ویلا یک خوابه جزیره سارینا مرداب,villa,گیلان,بندر انزلی,37.459264,49.48913,jungle,personalRoom,60.0,1.0,1.0,1.0,0.0,instant,36.0,4.3,2.0,2.0,5000000.0,0.0,5000000.0
625161d1628101001cf24ae0,رزرو ویلا سه خوابه استخردار آبگرم آرام,villa,مازندران,متل قو (سلمانشهر),36.69394765321519,51.213423013687134,city,personalRoom,90.0,3.0,2.0,1.0,1.0,instant,81.0,4.3,4.0,2.0,30000000.0,5.0,28500000.0
63e39c3c06a701001d34805c,اجاره ویلا دوخوابه نصیری 2,villa,مازندران,متل قو (سلمانشهر),36.71184422591106,51.173338405787945,city,personalRoom,120.0,2.0,1.0,1.0,1.0,preApprove,17.0,4.8,4.0,2.0,12000000.0,0.0,12000000.0
65acc696fa286a001b72ece8,رزرو ویلا چهارخوابه استخردار آبگرم تک ستاره 99,villa,مازندران,متل قو (سلمانشهر),36.70101351562406,51.226583282971035,city,personalRoom,270.0,4.0,1.0,1.0,1.0,preApprove,16.0,4.6,8.0,4.0,48000000.0,5.0,45600000.0
64e0d52ad0d4dc001c7e346a,اجاره ویلا چهارخوابه استخردار چهارفصل عمارت آبشار,villa,البرز,کردان,35.8175113831461,50.67008759826422,rustic,personalRoom,420.0,4.0,4.0,1.0,4.0,instant,95.0,4.6,8.0,30.0,56000000.0,0.0,56000000.0
64109f206ca11e001b4c012e,رزرو ویلا دوخوابه جنگلی بیکران,villa,مازندران,زیرآب,36.20178482316635,52.943096458911896,rustic,personalRoom,150.0,2.0,1.0,1.0,1.0,preApprove,13.0,4.4,4.0,3.0,13000000.0,5.0,12350000.0
62889aab2e10e9001b493499,اجاره ویلا سه خوابه استخردار عزت آباد,villa,مازندران,محمودآباد,36.6570048262924,52.37782258540392,coastal,personalRoom,220.0,3.0,3.0,2.0,1.0,instant,144.0,4.6,6.0,5.0,25000000.0,10.0,22500000.0
64c7986e6f83d6001b990801,رزرو ویلا دوخوابه استخردار آبگرم رودگر نژاد,villa,مازندران,چالوس,36.689960153550416,51.3239823281765,city,personalRoom,250.0,2.0,2.0,1.0,1.0,preApprove,12.0,4.6,4.0,2.0,8000000.0,0.0,8000000.0
63862be4d9756d001b93024d,ویلا دوخوابه جنگلی دوبلکس قلعه رودخان,villa,گیلان,فومن,37.1063011327081,49.272620491683476,jungle,personalRoom,150.0,2.0,1.0,1.0,1.0,instant,63.0,4.1,4.0,3.0,13000000.0,0.0,13000000.0
621a2d0b165e7f001dc9a39b,رزرو ویلا سه خوابه استخردار آبگرم محمد زاده,villa,گیلان,رشت,37.19758224998917,49.556686542928226,city,personalRoom,225.0,3.0,1.0,1.0,1.0,instant,115.0,4.7,6.0,4.0,30000000.0,0.0,30000000.0
63bc078dce2166001c455216,اجاره ویلا سه خوابه استخردار آبگرم احسان,villa,مازندران,چالوس,36.67391787096727,51.44599629564863,coastal,personalRoom,220.0,3.0,3.0,1.0,2.0,instant,56.0,4.7,6.0,0.0,25000000.0,0.0,25000000.0
62e8da053a503a001b8bf8ec,رزرو ویلا دوخوابه استخردار آبگرم امیدوار,villa,البرز,کردان,35.901817904582686,50.70010607241491,jungle,personalRoom,150.0,2.0,1.0,1.0,1.0,preApprove,81.0,4.7,4.0,21.0,38000000.0,0.0,38000000.0
6455fdd7f9c455001b498f5e,اجاره ویلا سه خوابه ترنج 1,villa,مازندران,بابلسر,36.678997,52.648899,city,personalRoom,250.0,3.0,2.0,1.0,2.0,preApprove,15.0,5.0,6.0,4.0,13000000.0,0.0,13000000.0
6304bdf4e9bfea001b760a8b,رزرو ویلا دوخوابه تریپلکس روستا,villa,مازندران,چالوس,36.67785390037462,51.39287184923887,rustic,personalRoom,60.0,2.0,2.0,1.0,2.0,instant,77.0,4.7,4.0,1.0,18000000.0,5.0,17100000.0
64e3564faad838001bd5d37f,اجاره ویلا یک خوابه دوبلکس کوهپایه,villa,گیلان,ماسال,37.3572858051324,49.12066195160151,jungle,personalRoom,70.0,1.0,1.0,1.0,0.0,preApprove,29.0,4.9,4.0,4.0,10000000.0,50.0,5000000.0
644d5829fb506f001c07d793,رزرو ویلا چهارخوابه استخردار آبگرم منصوری 1,villa,البرز,کردان,35.980053425022945,50.78968412273812,mountainous,personalRoom,380.0,4.0,4.0,0.0,4.0,preApprove,62.0,4.6,8.0,9.0,50000000.0,0.0,50000000.0
64589837230a84001b66e370,اجاره ویلا دوخوابه جنگلی استخردار آبگرم حقیقت,villa,مازندران,رامسر,36.86259448021379,50.74446626007557,jungle,personalRoom,145.0,2.0,2.0,2.0,2.0,preApprove,22.0,4.4,4.0,2.0,46000000.0,0.0,46000000.0
63f34307e3e4fe001c69faae,رزرو ویلا دوخوابه معلم 1,villa,مازندران,رامسر,36.91755075597658,50.66302668303251,city,personalRoom,90.0,2.0,1.0,1.0,1.0,instant,45.0,4.9,4.0,1.0,15000000.0,10.0,13500000.0
65d386513281be001b73c4e6,اجاره ویلا دوخوابه شمع ساحل,villa,مازندران,نوشهر,36.64050680474418,51.53183039277793,city,personalRoom,110.0,2.0,1.0,0.0,1.0,preApprove,16.0,4.8,4.0,2.0,8500000.0,0.0,8500000.0
